id_ligne	kpi_name	edw_group_table	kpi_label	comment	kpi_formula	pourcentage	on_off	value_type	new_field	visible	numerator_denominator	kpi_type
kpis.0091.01.cell_eul_downtime_system_duration	CELL_EUL_DOWNTIME_SYSTEM_DURATION	edw_huaran_cellb_axe1	CELL EUL (HSUPA) DOWNTIME SYSTEM DURATION	Capture period during which the Eul service in the cell has been unavailable due to operator setting, for example, the operator has locked at least one of the MOs Eul, Hsdsch, UtranCell, Pch, Rach or Fach. 	coalesce(VS_Cell_HSUPA_UnavailTime,0)	0	1	customisateur	1	1	total	float4
kpis.0091.01.congestion_dl	CONGESTION_DL	edw_huaran_cellb_axe1	CONGESTION DL	Percentage of the capture period during which the cell was congested in the DL during the measurement period 	CASE WHEN 100*VS_LCC_OverCongTimDL/capture_duration_real>100 THEN 100 ELSE 100*VS_LCC_OverCongTimDL/capture_duration_real END	1	1	customisateur	1	1	total	float4
kpis.0091.01.congestion_ul	CONGESTION_UL	edw_huaran_cellb_axe1	CONGESTION UL	Percentage of the capture period  in which the cell was congested in the UL during the measurement period 	CASE WHEN 100*VS_LCC_OverCongTimUL/capture_duration_real>100 THEN 100 ELSE 100*VS_LCC_OverCongTimUL/capture_duration_real END	1	1	customisateur	1	1	total	float4
kpis.0091.01.cssr	CSSR	edw_huaran_cellb_axe1	CSSR	Call Setup Success Rate 	CASE WHEN 100*(RRC_SuccConnEstab_sum/VS_RRC_AttConnEstab_Cell)*(VS_RAB_SuccEstabCS_Conv+VS_RAB_SuccEstabCS_Str+coalesce(VS_HSPA_RAB_SuccEstab_CS_Conv,0)+VS_RAB_SuccEstab_AMRWB+VS_RAB_SuccEstab_AMR+coalesce(VS_HSPA_RAB_SuccEstab_CS_Conv,0)+VS_RAB_SuccEstabPS_Str+VS_RAB_SuccEstabPS_Inter+VS_RAB_SuccEstabPS_Bkg)/(VS_RAB_AttEstabCS_Conv+VS_RAB_AttEstabCS_Str+coalesce(VS_HSPA_RAB_AttEstab_CS_Conv,0)+VS_RAB_AttEstab_AMR+VS_RAB_AttEstabCS_AMRWB+VS_RAB_AttEstabPS_Conv+VS_RAB_AttEstabPS_Str+VS_RAB_AttEstabPS_Inter+VS_RAB_AttEstabPS_Bkg)>100 THEN 100 ELSE 100*(RRC_SuccConnEstab_sum/VS_RRC_AttConnEstab_Cell)*(VS_RAB_SuccEstabCS_Conv+VS_RAB_SuccEstabCS_Str+coalesce(VS_HSPA_RAB_SuccEstab_CS_Conv,0)+VS_RAB_SuccEstab_AMRWB+VS_RAB_SuccEstab_AMR+coalesce(VS_HSPA_RAB_SuccEstab_CS_Conv,0)+VS_RAB_SuccEstabPS_Str+VS_RAB_SuccEstabPS_Inter+VS_RAB_SuccEstabPS_Bkg)/(VS_RAB_AttEstabCS_Conv+VS_RAB_AttEstabCS_Str+coalesce(VS_HSPA_RAB_AttEstab_CS_Conv,0)+VS_RAB_AttEstab_AMR+VS_RAB_AttEstabCS_AMRWB+VS_RAB_AttEstabPS_Conv+VS_RAB_AttEstabPS_Str+VS_RAB_AttEstabPS_Inter+VS_RAB_AttEstabPS_Bkg) END	1	1	customisateur	1	1	total	float4
kpis.0091.01.cssr_cs	CSSR_CS	edw_huaran_cellb_axe1	CSSR CS	Call Setup Success Rate for CS calls 	CASE WHEN 100*(RRC_SuccConnEstab_OgConvCall+RRC_SuccConnEstab_TmConvCall+RRC_SuccConnEstab_EmgCall)/(RRC_AttConnEstab_OrgConvCall+RRC_AttConnEstab_TmConvCall+RRC_AttConnEstab_EmgCall)*(VS_RAB_SuccEstabCS_Conv+VS_RAB_SuccEstabCS_Str+coalesce(VS_HSPA_RAB_SuccEstab_CS_Conv,0)+VS_RAB_SuccEstab_AMRWB+VS_RAB_SuccEstab_AMR)/(VS_RAB_AttEstabCS_Conv+VS_RAB_AttEstabCS_Str+coalesce(VS_HSPA_RAB_AttEstab_CS_Conv,0)+VS_RAB_AttEstab_AMR+VS_RAB_AttEstabCS_AMRWB)>100 THEN 100 ELSE 100*(RRC_SuccConnEstab_OgConvCall+RRC_SuccConnEstab_TmConvCall+RRC_SuccConnEstab_EmgCall)/(RRC_AttConnEstab_OrgConvCall+RRC_AttConnEstab_TmConvCall+RRC_AttConnEstab_EmgCall)*(VS_RAB_SuccEstabCS_Conv+VS_RAB_SuccEstabCS_Str+coalesce(VS_HSPA_RAB_SuccEstab_CS_Conv,0)+VS_RAB_SuccEstab_AMRWB+VS_RAB_SuccEstab_AMR)/(VS_RAB_AttEstabCS_Conv+VS_RAB_AttEstabCS_Str+coalesce(VS_HSPA_RAB_AttEstab_CS_Conv,0)+VS_RAB_AttEstab_AMR+VS_RAB_AttEstabCS_AMRWB) END	1	1	customisateur	1	1	total	float4
kpis.0091.01.cssr_ps	CSSR_PS	edw_huaran_cellb_axe1	CSSR PS	Call Setup Success Rate for PS calls 	CASE WHEN 100*(RRC_SuccConnEstab_OrgItrCall+RRC_SuccConnEstab_TmItrCall+RRC_SuccConnEstab_OrgBkgCall+RRC_SuccConnEstab_TmBkgCall+RRC_SuccConnEstab_OrgSubCall+RRC_SuccConnEstab_OrgStrCall+RRC_SuccConnEstab_TmStrCall+coalesce(VS_RRC_AttConnEstab_EDCH,0)+coalesce(VS_RRC_AttConnEstab_HSDSCH,0))/(RRC_AttConnEstab_OrgInterCall+RRC_AttConnEstab_TmInterCall+RRC_AttConnEstab_TmBkgCall+RRC_AttConnEstab_OrgBkgCall+RRC_AttConnEstab_OgSubCall+RRC_AttConnEstab_OrgStrCall+RRC_AttConnEstab_TmStrCall+coalesce(VS_RRC_SuccConnEstab_EDCH,0)+coalesce(VS_RRC_SuccConnEstab_HSDSCH,0))*(VS_RAB_SuccEstabPS_Conv+VS_RAB_SuccEstabPS_Str+VS_RAB_SuccEstabPS_Inter+VS_RAB_SuccEstabPS_Bkg)/(VS_RAB_AttEstabPS_Conv+VS_RAB_AttEstabPS_Str+VS_RAB_AttEstabPS_Inter+VS_RAB_AttEstabPS_Bkg)>100 THEN 100 ELSE 100*(RRC_SuccConnEstab_OrgItrCall+RRC_SuccConnEstab_TmItrCall+RRC_SuccConnEstab_OrgBkgCall+RRC_SuccConnEstab_TmBkgCall+RRC_SuccConnEstab_OrgSubCall+RRC_SuccConnEstab_OrgStrCall+RRC_SuccConnEstab_TmStrCall+coalesce(VS_RRC_AttConnEstab_EDCH,0)+coalesce(VS_RRC_AttConnEstab_HSDSCH,0))/(RRC_AttConnEstab_OrgInterCall+RRC_AttConnEstab_TmInterCall+RRC_AttConnEstab_TmBkgCall+RRC_AttConnEstab_OrgBkgCall+RRC_AttConnEstab_OgSubCall+RRC_AttConnEstab_OrgStrCall+RRC_AttConnEstab_TmStrCall+coalesce(VS_RRC_SuccConnEstab_EDCH,0)+coalesce(VS_RRC_SuccConnEstab_HSDSCH,0))*(VS_RAB_SuccEstabPS_Conv+VS_RAB_SuccEstabPS_Str+VS_RAB_SuccEstabPS_Inter+VS_RAB_SuccEstabPS_Bkg)/(VS_RAB_AttEstabPS_Conv+VS_RAB_AttEstabPS_Str+VS_RAB_AttEstabPS_Inter+VS_RAB_AttEstabPS_Bkg) END	1	1	customisateur	1	1	total	float4
kpis.0091.01.cssr_hs	CSSR_HS	edw_huaran_cellb_axe1	CSSR HSDPA	Call Setup Success Rate for HSDPA 	CASE WHEN 100*VS_HSDPA_RAB_SuccEstab/VS_HSDPA_RAB_AttEstab>100 THEN 100 ELSE 100*VS_HSDPA_RAB_SuccEstab/VS_HSDPA_RAB_AttEstab END	1	1	customisateur	1	1	total	float4
kpis.0091.01.cssr_nrt_ps_data	CSSR_NRT_PS_DATA	edw_huaran_cellb_axe1	CSSR Non Real Time PS DATA	Call Setup Success Rate for Non Real Time PS DATA 	CASE WHEN 100*(RRC_SuccConnEstab_OrgItrCall+RRC_SuccConnEstab_TmItrCall+RRC_SuccConnEstab_OrgBkgCall+RRC_SuccConnEstab_TmBkgCall+RRC_SuccConnEstab_OrgSubCall)/(RRC_AttConnEstab_OrgInterCall+RRC_AttConnEstab_TmInterCall+RRC_AttConnEstab_TmBkgCall+RRC_AttConnEstab_OrgBkgCall+RRC_AttConnEstab_OgSubCall)*(VS_RAB_SuccEstabPS_Inter+VS_RAB_SuccEstabPS_Bkg)/(VS_RAB_AttEstabPS_Inter+VS_RAB_AttEstabPS_Bkg)>100 THEN 100 ELSE 100*(RRC_SuccConnEstab_OrgItrCall+RRC_SuccConnEstab_TmItrCall+RRC_SuccConnEstab_OrgBkgCall+RRC_SuccConnEstab_TmBkgCall+RRC_SuccConnEstab_OrgSubCall)/(RRC_AttConnEstab_OrgInterCall+RRC_AttConnEstab_TmInterCall+RRC_AttConnEstab_TmBkgCall+RRC_AttConnEstab_OrgBkgCall+RRC_AttConnEstab_OgSubCall)*(VS_RAB_SuccEstabPS_Inter+VS_RAB_SuccEstabPS_Bkg)/(VS_RAB_AttEstabPS_Inter+VS_RAB_AttEstabPS_Bkg) END	1	1	customisateur	1	1	total	float4
kpis.0091.01.cssr_rt_ps_data	CSSR_RT_PS_DATA	edw_huaran_cellb_axe1	CSSR Real Time PS DATA	Call Setup Success Rate for Real Time PS DATA 	CASE WHEN 100*(RRC_SuccConnEstab_OrgStrCall+RRC_SuccConnEstab_TmStrCall+coalesce(VS_RRC_AttConnEstab_EDCH,0)+coalesce(VS_RRC_AttConnEstab_HSDSCH,0))/(RRC_AttConnEstab_OrgStrCall+RRC_AttConnEstab_TmStrCall+coalesce(VS_RRC_SuccConnEstab_EDCH,0)+coalesce(VS_RRC_SuccConnEstab_HSDSCH,0))*(VS_RAB_SuccEstabPS_Conv+VS_RAB_SuccEstabPS_Str)/(VS_RAB_AttEstabPS_Conv+VS_RAB_AttEstabPS_Str)>100 THEN 100 ELSE 100*(RRC_SuccConnEstab_OrgStrCall+RRC_SuccConnEstab_TmStrCall+coalesce(VS_RRC_AttConnEstab_EDCH,0)+coalesce(VS_RRC_AttConnEstab_HSDSCH,0))/(RRC_AttConnEstab_OrgStrCall+RRC_AttConnEstab_TmStrCall+coalesce(VS_RRC_SuccConnEstab_EDCH,0)+coalesce(VS_RRC_SuccConnEstab_HSDSCH,0))*(VS_RAB_SuccEstabPS_Conv+VS_RAB_SuccEstabPS_Str)/(VS_RAB_AttEstabPS_Conv+VS_RAB_AttEstabPS_Str) END	1	1	customisateur	1	1	total	float4
kpis.0091.01.cssr_speech	CSSR_SPEECH	edw_huaran_cellb_axe1	CSSR SPEECH	Call Setup Success Rate for Speech 	CASE WHEN 100*(RRC_SuccConnEstab_OgConvCall+RRC_SuccConnEstab_TmConvCall+RRC_SuccConnEstab_EmgCall)/(coalesce(VS_HSPA_RAB_SuccEstab_CS_Conv,0)+VS_RAB_SuccEstab_AMRWB+VS_RAB_SuccEstab_AMR)/(VS_RAB_AttEstab_AMR+coalesce(VS_HSPA_RAB_AttEstab_CS_Conv,0)+VS_RAB_AttEstabCS_AMRWB)>100 THEN 100 ELSE 100*(RRC_SuccConnEstab_OgConvCall+RRC_SuccConnEstab_TmConvCall+RRC_SuccConnEstab_EmgCall)/(coalesce(VS_HSPA_RAB_SuccEstab_CS_Conv,0)+VS_RAB_SuccEstab_AMRWB+VS_RAB_SuccEstab_AMR)/(VS_RAB_AttEstab_AMR+coalesce(VS_HSPA_RAB_AttEstab_CS_Conv,0)+VS_RAB_AttEstabCS_AMRWB) END	1	1	customisateur	1	1	total	float4
kpis.0091.01.cssr_rt_cs_data	CSSR_RT_CS_DATA	edw_huaran_cellb_axe1	CSSR Real Time CS DATA	Call Setup Success Rate for Real Time CS DATA 	CASE WHEN 100*(VS_RAB_SuccEstabCS_Conv+VS_RAB_SuccEstabCS_Str)/(VS_RAB_AttEstabCS_Conv+VS_RAB_AttEstabCS_Str)>100 THEN 100 ELSE 100*(VS_RAB_SuccEstabCS_Conv+VS_RAB_SuccEstabCS_Str)/(VS_RAB_AttEstabCS_Conv+VS_RAB_AttEstabCS_Str) END	1	1	customisateur	1	1	total	float4
kpis.0091.01.dl_code_utilization_hs	DL_CODE_UTILIZATION_HS	edw_huaran_cellb_axe1	DL CODE UTILIZATION HS	Average number of DL codes occupied for A-DCH per cell 	NULL	0	1	customisateur	1	1	total	float4
kpis.0091.01.dl_code_utilization_nrt_ps_data	DL_CODE_UTILIZATION_NRT_PS_DATA	edw_huaran_cellb_axe1	DL CODE UTILIZATION Non Real Time PS DATA	Average number of DL codes occupied for Rel99 Non Real Time PS DATA traffic per cell 	NULL	0	1	customisateur	1	1	total	float4
kpis.0091.01.dl_code_utilization_rt_ps_data	DL_CODE_UTILIZATION_RT_PS_DATA	edw_huaran_cellb_axe1	DL CODE UTILIZATION Real Time PS DATA	Average number of DL codes occupied for Rel99 Real Time PS DATA 	NULL	0	1	customisateur	1	1	total	float4
kpis.0091.01.dl_code_utilization_speech	DL_CODE_UTILIZATION_SPEECH	edw_huaran_cellb_axe1	DL CODE UTILIZATION SPEECH	Average number of DL codes occupied for speech traffic per cell 	NULL	0	1	customisateur	1	1	total	float4
kpis.0091.01.dl_code_utilization_speech_cs12	DL_CODE_UTILIZATION_SPEECH_CS12	edw_huaran_cellb_axe1	DL CODE UTILIZATION SPEECH CS12	Average number of DL codes occupied for speech traffic per cell for CS12 traffic 	NULL	0	1	customisateur	1	1	total	float4
kpis.0091.01.dl_code_utilization_rt_cs_data	DL_CODE_UTILIZATION_RT_CS_DATA	edw_huaran_cellb_axe1	DL CODE UTILIZATION Real Time CS DATA	Average number of DL codes occupied for Real Time CS DATA traffic per cell 	NULL	0	1	customisateur	1	1	total	float4
kpis.0091.01.dl_tot_nrt_ps_data_throughput	DL_TOT_NRT_PS_DATA_THROUGHPUT	edw_huaran_cellb_axe1	DL TOT Non Real Time PS DATA THROUGHPUT	DL Total throughput for all Non Real Time PS DATA RB irrespective of the corresponding transport channel (DCH, FACH, E-DCH, HS-DSCH) including user data, retransmissions, padding bits, data PDU headers and RLC control PDUs 	coalesce(VS_HSDPA_MeanChThroughput,0)+coalesce(VS_PS_Bkg_Kbps_DL128,0)+coalesce(VS_PS_Bkg_Kbps_DL144,0)+coalesce(VS_PS_Bkg_Kbps_DL16,0)+coalesce(VS_PS_Bkg_Kbps_DL256,0)+coalesce(VS_PS_Bkg_Kbps_DL32,0)+coalesce(VS_PS_Bkg_Kbps_DL384,0)+coalesce(VS_PS_Bkg_Kbps_DL64,0)+coalesce(VS_PS_Bkg_Kbps_DL8,0)+coalesce(VS_PS_Int_Kbps_DL128,0)+coalesce(VS_PS_Int_Kbps_DL144,0)+coalesce(VS_PS_Int_Kbps_DL16,0)+coalesce(VS_PS_Int_Kbps_DL256,0)+coalesce(VS_PS_Int_Kbps_DL32,0)+coalesce(VS_PS_Int_Kbps_DL384,0)+coalesce(VS_PS_Int_Kbps_DL64,0)+coalesce(VS_PS_Int_Kbps_DL8,0)+coalesce(VS_DcchSrbKbps_DL,0)	0	1	customisateur	1	1	total	float4
kpis.0091.01.dl_user_nrt_ps_data_throughput	DL_USER_NRT_PS_DATA_THROUGHPUT	edw_huaran_cellb_axe1	DL USER Non Real Time PS DATA THROUGHPUT	DL User throughput for Non Real Time PS DATA RB irrespective of the corresponding transport channel (DCH, FACH, E-DCH, HS-DSCH) including user data, but excluding retransmissions, padding bits, data PDU headers and RLC control PDUs 	coalesce(VS_HSDPA_MeanChThroughput,0)+coalesce(VS_PS_Bkg_Kbps_DL128,0)+coalesce(VS_PS_Bkg_Kbps_DL144,0)+coalesce(VS_PS_Bkg_Kbps_DL16,0)+coalesce(VS_PS_Bkg_Kbps_DL256,0)+coalesce(VS_PS_Bkg_Kbps_DL32,0)+coalesce(VS_PS_Bkg_Kbps_DL384,0)+coalesce(VS_PS_Bkg_Kbps_DL64,0)+coalesce(VS_PS_Bkg_Kbps_DL8,0)+coalesce(VS_PS_Int_Kbps_DL128,0)+coalesce(VS_PS_Int_Kbps_DL144,0)+coalesce(VS_PS_Int_Kbps_DL16,0)+coalesce(VS_PS_Int_Kbps_DL256,0)+coalesce(VS_PS_Int_Kbps_DL32,0)+coalesce(VS_PS_Int_Kbps_DL384,0)+coalesce(VS_PS_Int_Kbps_DL64,0)+coalesce(VS_PS_Int_Kbps_DL8,0)	0	1	customisateur	1	1	total	float4
kpis.0091.01.dl_dch_tot_nrt_ps_data_throughput	DL_DCH_TOT_NRT_PS_DATA_THROUGHPUT	edw_huaran_cellb_axe1	DL DCH TOT Non Real Time PS DATA THROUGHPUT	DL Total throughput for all PS DCH Non Real Time DATA RB including user data, retransmissions, padding bits, data PDU headers and RLC control PDUs 	coalesce(VS_PS_Bkg_Kbps_DL128,0)+coalesce(VS_PS_Bkg_Kbps_DL144,0)+coalesce(VS_PS_Bkg_Kbps_DL16,0)+coalesce(VS_PS_Bkg_Kbps_DL256,0)+coalesce(VS_PS_Bkg_Kbps_DL32,0)+coalesce(VS_PS_Bkg_Kbps_DL384,0)+coalesce(VS_PS_Bkg_Kbps_DL64,0)+coalesce(VS_PS_Bkg_Kbps_DL8,0)+coalesce(VS_PS_Int_Kbps_DL128,0)+coalesce(VS_PS_Int_Kbps_DL144,0)+coalesce(VS_PS_Int_Kbps_DL16,0)+coalesce(VS_PS_Int_Kbps_DL256,0)+coalesce(VS_PS_Int_Kbps_DL32,0)+coalesce(VS_PS_Int_Kbps_DL384,0)+coalesce(VS_PS_Int_Kbps_DL64,0)+coalesce(VS_PS_Int_Kbps_DL8,0)+coalesce(VS_DcchSrbKbps_DL,0)	0	1	customisateur	1	1	total	float4
kpis.0091.01.dl_dch_user_nrt_ps_data_throughput	DL_DCH_USER_NRT_PS_DATA_THROUGHPUT	edw_huaran_cellb_axe1	DL DCH USER Non Real Time PS DATA THROUGHPUT	DL User throughput for PS DCH Non Real Time DATA RB including user data, but excluding retransmissions, padding bits, data PDU headers and RLC control PDUs 	coalesce(VS_PS_Bkg_Kbps_DL128,0)+coalesce(VS_PS_Bkg_Kbps_DL144,0)+coalesce(VS_PS_Bkg_Kbps_DL16,0)+coalesce(VS_PS_Bkg_Kbps_DL256,0)+coalesce(VS_PS_Bkg_Kbps_DL32,0)+coalesce(VS_PS_Bkg_Kbps_DL384,0)+coalesce(VS_PS_Bkg_Kbps_DL64,0)+coalesce(VS_PS_Bkg_Kbps_DL8,0)+coalesce(VS_PS_Int_Kbps_DL128,0)+coalesce(VS_PS_Int_Kbps_DL144,0)+coalesce(VS_PS_Int_Kbps_DL16,0)+coalesce(VS_PS_Int_Kbps_DL256,0)+coalesce(VS_PS_Int_Kbps_DL32,0)+coalesce(VS_PS_Int_Kbps_DL384,0)+coalesce(VS_PS_Int_Kbps_DL64,0)+coalesce(VS_PS_Int_Kbps_DL8,0)	0	1	customisateur	1	1	total	float4
kpis.0091.01.dl_hs_tot_nrt_ps_data_throughput	DL_HS_TOT_NRT_PS_DATA_THROUGHPUT	edw_huaran_cellb_axe1	DL HS TOT Non Real Time PS DATA THROUGHPUT	DL Total throughput for all PS HSDPA Non Real Time DATA RB including user data, retransmissions, padding bits, data PDU headers and RLC control PDUs 	VS_HSDPA_MeanChThroughput	0	1	customisateur	1	1	total	float4
kpis.0091.01.dl_hs_user_nrt_ps_data_throughput	DL_HS_USER_NRT_PS_DATA_THROUGHPUT	edw_huaran_cellb_axe1	DL HS USER Non Real Time PS DATA THROUGHPUT	DL User throughput for PS HSDPA Non Real Time DATA RB including user data, but excluding retransmissions, padding bits, data PDU headers and RLC control PDUs 	VS_HSDPA_MeanChThroughput	0	1	customisateur	1	1	total	float4
kpis.0091.01.dropped_call_rate_speech_due_to_ho	DROPPED_CALL_RATE_SPEECH_DUE_TO_HO	edw_huaran_cellb_axe1	DROPPED CALL RATE SPEECH DUE TO HO	Percentage of dropped speech calls due to HO 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0091.01.dropped_call_rate_rt_cs_data_due_to_lc	DROPPED_CALL_RATE_RT_CS_DATA_DUE_TO_LC	edw_huaran_cellb_axe1	DROPPED CALL RATE Real Time CS DATA DUE TO LC	Percentage of dropped Real Time CS DATA calls due to congestion 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0091.01.dropped_call_rate_speech_due_missing_neighbors	DROPPED_CALL_RATE_SPEECH_DUE_MISSING_NEIGHBORS	edw_huaran_cellb_axe1	DROPPED CALL RATE SPEECH DUE MISSING NEIGHBORS	Percentage of dropped speech calls due to missing neighbors 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0091.01.dropped_call_rate_speech_other_causes	DROPPED_CALL_RATE_SPEECH_OTHER_CAUSES	edw_huaran_cellb_axe1	DROPPED CALL RATE SPEECH OTHER CAUSES	Percentage of dropped speech calls due to other causes 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0091.01.dropped_call_rate_speech_lost_ul_synch	DROPPED_CALL_RATE_SPEECH_LOST_UL_SYNCH	edw_huaran_cellb_axe1	DROPPED CALL RATE SPEECH LOST UL SYNCH	Percentage of dropped speech calls due to lost UL synchronisation 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0091.01.dropped_call_rate_speech_iu	DROPPED_CALL_RATE_SPEECH_IU	edw_huaran_cellb_axe1	DROPPED CALL RATE SPEECH IU	Percentage of dropped speech calls due to Iu-interface related problem for CS voice. 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0091.01.dropped_call_rate_speech_iur	DROPPED_CALL_RATE_SPEECH_IUR	edw_huaran_cellb_axe1	DROPPED CALL RATE SPEECH IUR	Percentage of dropped speech calls due to drift RNC procedures (for example radio link reconfiguration failure in DRNC) for CS voice. 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0091.01.dropped_call_rate_speech_radio	DROPPED_CALL_RATE_SPEECH_RADIO	edw_huaran_cellb_axe1	DROPPED CALL RATE SPEECH RADIO	Percentage of dropped speech calls due to radio interface synchronisation for CS voice 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0091.01.dropped_call_rate_speech_rnc	DROPPED_CALL_RATE_SPEECH_RNC	edw_huaran_cellb_axe1	DROPPED CALL RATE SPEECH RNC	Percentage of dropped speech calls due to some reason not covered by the other failure counters for CS voice. 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0091.01.dropped_call_rate_speech_bts	DROPPED_CALL_RATE_SPEECH_BTS	edw_huaran_cellb_axe1	DROPPED CALL RATE SPEECH BTS	Percentage of dropped speech calls due to BTS (for example radio link setup or reconfiguration problem) for CS voice. 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0091.01.dropped_call_rate_speech_ue	DROPPED_CALL_RATE_SPEECH_UE	edw_huaran_cellb_axe1	DROPPED CALL RATE SPEECH UE	Percentage of dropped speech calls due to UE for CS voice. 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0091.01.hs_cell_change_sr	HS_CELL_CHANGE_SR	edw_huaran_cellb_axe1	HS CELL CHANGE SR	Cell Change Success Rate for HSDPA 	CASE WHEN 100*(coalesce(VS_HSDPA_ServCellChg_Succ_N,0)+VS_HSDPA_SHO_CellChg_SuccOut+coalesce(VS_HSDPA_CellChg_SuccOutIur,0)+coalesce(VS_HSDPA_HHO_SuccOutIur,0)+VS_HSDPA_HHO_SuccOutInterFreq)/(coalesce(VS_HSDPA_ServCellChg_Att_N,0)+VS_HSDPA_SHO_CellChg_AttOut+coalesce(VS_HSDPA_HHO_AttOutIur,0)+VS_HSDPA_HHO_AttOutIntraFreq+VS_HSDPA_HHO_AttOutInterFreq)>100 THEN 100 ELSE 100*(coalesce(VS_HSDPA_ServCellChg_Succ_N,0)+VS_HSDPA_SHO_CellChg_SuccOut+coalesce(VS_HSDPA_CellChg_SuccOutIur,0)+coalesce(VS_HSDPA_HHO_SuccOutIur,0)+VS_HSDPA_HHO_SuccOutInterFreq)/(coalesce(VS_HSDPA_ServCellChg_Att_N,0)+VS_HSDPA_SHO_CellChg_AttOut+coalesce(VS_HSDPA_HHO_AttOutIur,0)+VS_HSDPA_HHO_AttOutIntraFreq+VS_HSDPA_HHO_AttOutInterFreq) END	1	1	customisateur	1	1	total	float4
kpis.0091.01.nb_hs_cell_change_attempts	NB_HS_CELL_CHANGE_ATTEMPTS	edw_huaran_cellb_axe1	NB HS CELL CHANGE ATTEMPTS	Number of attempted Serving HS-DSCH Cell change. 	coalesce(VS_HSDPA_ServCellChg_Att_N,0)+VS_HSDPA_SHO_CellChg_AttOut+coalesce(VS_HSDPA_HHO_AttOutIur,0)+VS_HSDPA_HHO_AttOutIntraFreq+VS_HSDPA_HHO_AttOutInterFreq	0	1	customisateur	1	1	total	float4
kpis.0091.01.nb_hs_cell_change_success	NB_HS_CELL_CHANGE_SUCCESS	edw_huaran_cellb_axe1	NB HS CELL CHANGE SUCCESS	Number of successful Serving HS-DSCH Cell change. 	coalesce(VS_HSDPA_ServCellChg_Succ_N,0)+VS_HSDPA_SHO_CellChg_SuccOut+coalesce(VS_HSDPA_CellChg_SuccOutIur,0)+coalesce(VS_HSDPA_HHO_SuccOutIur,0)+VS_HSDPA_HHO_SuccOutInterFreq	0	1	customisateur	1	1	total	float4
kpis.0091.01.eul_cell_change_sr	EUL_CELL_CHANGE_SR	edw_huaran_cellb_axe1	EUL (HSUPA) CELL CHANGE SR	Cell Change Success Rate for E-DCH 	CASE WHEN 100*(VS_HSUPA_HHO_InterFreq_NoChR_Succ+coalesce(VS_HSUPA_HHO_IntraFreq_NoChR_Succ,0)+coalesce(VS_HSUPA_HHO_NoChR_SuccIur,0)+VS_HSUPA_SHO_ServCellChg_Succ+coalesce(VS_HSUPA_SHO_ServCellChg_SuccIur,0))/(VS_HSUPA_HHO_InterFreq_NoChR_Att+coalesce(VS_HSUPA_HHO_IntraFreq_NoChR_Att,0)+coalesce(VS_HSUPA_HHO_NoChR_AttIur,0)+VS_HSUPA_SHO_ServCellChg_Att+coalesce(VS_HSUPA_SHO_ServCellChg_AttIur,0))>100 THEN 100 ELSE 100*(VS_HSUPA_HHO_InterFreq_NoChR_Succ+coalesce(VS_HSUPA_HHO_IntraFreq_NoChR_Succ,0)+coalesce(VS_HSUPA_HHO_NoChR_SuccIur,0)+VS_HSUPA_SHO_ServCellChg_Succ+coalesce(VS_HSUPA_SHO_ServCellChg_SuccIur,0))/(VS_HSUPA_HHO_InterFreq_NoChR_Att+coalesce(VS_HSUPA_HHO_IntraFreq_NoChR_Att,0)+coalesce(VS_HSUPA_HHO_NoChR_AttIur,0)+VS_HSUPA_SHO_ServCellChg_Att+coalesce(VS_HSUPA_SHO_ServCellChg_AttIur,0)) END	1	1	customisateur	1	1	total	float4
kpis.0091.01.nb_eul_cell_change_attempts	NB_EUL_CELL_CHANGE_ATTEMPTS	edw_huaran_cellb_axe1	NB EUL (HSUPA) CELL CHANGE ATTEMPTS	Number of attempted Serving E-DCH Cell Changes 	VS_HSUPA_HHO_InterFreq_NoChR_Att+coalesce(VS_HSUPA_HHO_IntraFreq_NoChR_Att,0)+coalesce(VS_HSUPA_HHO_NoChR_AttIur,0)+VS_HSUPA_SHO_ServCellChg_Att+coalesce(VS_HSUPA_SHO_ServCellChg_AttIur,0)	0	1	customisateur	1	1	total	float4
