id_ligne	nms_table	nms_field_name	edw_group_table	edw_target_field_name	edw_field_name	edw_field_type	edw_agregation_function	edw_agregation_formula	new_date	new_field	on_off	id_group_table	aggregated_flag	comment	visible	default_value	flat_file_position	edw_field_name_label
raws.0075.bss.00508	CLSDCCHO	CMSESTABSUB	edw_eribss_bss_axe1	clsdccho_cmsestabsub	CLSDCCHO_CMSESTABSUB	float4	SUM	SUM(clsdccho_cmsestabsub)	20100122	1	0	1	1	Successful MS channel establishment on SDCCHs for overlaid subcell	1	0		CLSDCCHO_CMSESTABSUB
raws.0075.bss.00509	CLSDCCHO	CNRELCONGSUB	edw_eribss_bss_axe1	clsdccho_cnrelcongsub	CLSDCCHO_CNRELCONGSUB	float4	SUM	SUM(clsdccho_cnrelcongsub)	20100122	1	0	1	1	Number of SDCCH released due to radio resource congestion for overlaid subcell	1	0		CLSDCCHO_CNRELCONGSUB
raws.0075.bss.00513	CLSMS	CSMSDWN	edw_eribss_bss_axe1	clsms_csmsdwn	CLSMS_CSMSDWN	float4	SUM	SUM(clsms_csmsdwn)	20100122	1	1	1	1	SMS messages downlink SDCCH	1	0		CLSMS_CSMSDWN
raws.0075.bss.00514	CLSMS	CSMSUP	edw_eribss_bss_axe1	clsms_csmsup	CLSMS_CSMSUP	float4	SUM	SUM(clsms_csmsup)	20100122	1	1	1	1	SMS messages uplink SDCCH	1	0		CLSMS_CSMSUP
raws.0075.bss.00515	CLSMS	TSMSDWN	edw_eribss_bss_axe1	clsms_tsmsdwn	CLSMS_TSMSDWN	float4	SUM	SUM(clsms_tsmsdwn)	20100122	1	1	1	1	SMS messages downlink TCH	1	0		CLSMS_TSMSDWN
raws.0075.bss.00516	CLSMS	TSMSUP	edw_eribss_bss_axe1	clsms_tsmsup	CLSMS_TSMSUP	float4	SUM	SUM(clsms_tsmsup)	20100122	1	1	1	1	SMS messages uplink TCH	1	0		CLSMS_TSMSUP
raws.0075.bss.00520	CLTCH	TNUCHCNT	edw_eribss_bss_axe1	cltch_tnuchcnt	CLTCH_TNUCHCNT	float4	log	CASE WHEN $aggreg_net_ri=0 THEN AVG(cltch_tnuchcnt) ELSE SUM(cltch_tnuchcnt) END	20100122	1	1	1	1	Number of defined channels	1			CLTCH_TNUCHCNT
raws.0075.bss.00521	CLTCH	TNUCHSUB	edw_eribss_bss_axe1	cltch_tnuchsub	CLTCH_TNUCHSUB	float4	SUM	SUM(cltch_tnuchsub)	20100122	1	0	1	1	Number of defined channels in overlaid subcell	1	0		CLTCH_TNUCHSUB
raws.0075.bss.00522	CLTCH	TAVAACC	edw_eribss_bss_axe1	cltch_tavaacc	CLTCH_TAVAACC	float4	SUM	SUM(cltch_tavaacc)	20100122	1	1	1	1	Available Basic Physical Channels (BPCs) for traffic channels accumulator. Also available for overlaid subcell, TAVAACCSUB.	1	0		CLTCH_TAVAACC
raws.0075.bss.00523	CLTCH	TAVASCAN	edw_eribss_bss_axe1	cltch_tavascan	CLTCH_TAVASCAN	float4	log	CASE WHEN $aggreg_net_ri=0 THEN SUM(cltch_tavascan) ELSE AVG(cltch_tavascan) END	20100122	1	1	1	1	Number of accumulations of available BPCs for traffic channels counter. Also available for overlaid subcell, TAVASCANSUB.	1			CLTCH_TAVASCAN
raws.0075.bss.00524	CLTCH	TAVASCAN	edw_eribss_bss_axe1	cltch_tavascan_avg	CLTCH_TAVASCAN_AVG	float4	AVG	AVG(cltch_tavascan_avg)	20100122	1	0	1	1	Number of accumulations of available BPCs for traffic channels counter. Also available for overlaid subcell, TAVASCANSUB. (Average)	1			CLTCH_TAVASCAN_AVG
raws.0075.bss.00525	CLTCH	TAVASUB	edw_eribss_bss_axe1	cltch_tavasub	CLTCH_TAVASUB	float4	SUM	SUM(cltch_tavasub)	20100122	1	0	1	1	Available channels accumulated for subcell.	1	0		CLTCH_TAVASUB
raws.0075.bss.00526	CLTCH	TAVASCANSUB	edw_eribss_bss_axe1	cltch_tavascansub	CLTCH_TAVASCANSUB	float4	log	CASE WHEN $aggreg_net_ri=0 THEN SUM(cltch_tavascansub) ELSE AVG(cltch_tavascansub) END	20100122	1	0	1	1	Number of accumulations of available BPCs for traffic channels counter. Also available for overlaid subcell, TAVASCANSUB.	1			CLTCH_TAVASCANSUB
raws.0075.bss.00527	CLTCH	TASSALL	edw_eribss_bss_axe1	cltch_tassall	CLTCH_TASSALL	float4	SUM	SUM(cltch_tassall)	20100122	1	1	1	1	Number of first assignment attempts on TCH for all MS power classes. Successful attempts are counted in the target cell and failed attempts are counted in the serving cell. The serving cell is the cell where the mobile station was tuned to an SDCCH or TCH for signalling.	1	0		CLTCH_TASSALL
raws.0075.bss.00528	CLTCH	TCASSALL	edw_eribss_bss_axe1	cltch_tcassall	CLTCH_TCASSALL	float4	SUM	SUM(cltch_tcassall)	20100122	1	1	1	1	Number of assignment complete messages on TCH for all MS power classes.	1	0		CLTCH_TCASSALL
raws.0075.bss.00529	CLTCH	NONAVFCH	edw_eribss_bss_axe1	cltch_nonavfch	CLTCH_NONAVFCH	float4	SUM	SUM(cltch_nonavfch)	20100122	1	0	1	1	Number of attempts to allocate channels of TCH/F type when no channels of that type are defined	1	0		CLTCH_NONAVFCH
raws.0075.bss.00530	CLTCH	NONAVHCH	edw_eribss_bss_axe1	cltch_nonavhch	CLTCH_NONAVHCH	float4	SUM	SUM(cltch_nonavhch)	20100122	1	0	1	1	Number of attempts to allocate channels of TCH/H type when no channels of that type are defined	1	0		CLTCH_NONAVHCH
raws.0075.bss.00531	CLTCH	TASSATT	edw_eribss_bss_axe1	cltch_tassatt	CLTCH_TASSATT	float4	SUM	SUM(cltch_tassatt)	20100122	1	0	1	1	Number of first assignment attempts on TCH for all MS power classes. Both successful and unsuccessful attempts are counted in the target cell.	1	0		CLTCH_TASSATT
raws.0075.bss.00532	CLTCH	TCHSIG	edw_eribss_bss_axe1	cltch_tchsig	CLTCH_TCHSIG	float4	SUM	SUM(cltch_tchsig)	20100122	1	0	1	1	Number of TCH connections for signalling. Object type CLTCH.	1	0		CLTCH_TCHSIG
raws.0075.bss.00533	CLTCH	OVERLOADREJCON	edw_eribss_bss_axe1	cltch_overloadrejcon	CLTCH_OVERLOADREJCON	float4	SUM	SUM(cltch_overloadrejcon)	20100122	1	0	1	1	Number of rejected new connections due to Abis overload	1	0		CLTCH_OVERLOADREJCON
raws.0075.bss.00537	CLTCHDRF	TFDISQA	edw_eribss_bss_axe1	cltchdrf_tfdisqa	CLTCHDRF_TFDISQA	float4	SUM	SUM(cltchdrf_tfdisqa)	20100122	1	0	1	1	FR : Dropped connections at low quality down or up link.	1	0		CLTCHDRF_TFDISQA
raws.0075.bss.00538	CLTCHDRF	TFDISTA	edw_eribss_bss_axe1	cltchdrf_tfdista	CLTCHDRF_TFDISTA	float4	SUM	SUM(cltchdrf_tfdista)	20100122	1	1	1	1	FR : Dropped connections at excessive TA	1	0		CLTCHDRF_TFDISTA
raws.0075.bss.00539	CLTCHDRF	TFDISSS1	edw_eribss_bss_axe1	cltchdrf_tfdisss1	CLTCHDRF_TFDISSS1	float4	SUM	SUM(cltchdrf_tfdisss1)	20100122	1	0	1	1	FR : Dropped connections for classmark 1 MSs, at low signal strength downlink or uplink	1	0		CLTCHDRF_TFDISSS1
raws.0075.bss.00540	CLTCHDRF	TFDISSS2	edw_eribss_bss_axe1	cltchdrf_tfdisss2	CLTCHDRF_TFDISSS2	float4	SUM	SUM(cltchdrf_tfdisss2)	20100122	1	0	1	1	FR : Dropped connections for classmark 2 MSs, at low signal strength downlink or uplink	1	0		CLTCHDRF_TFDISSS2
raws.0075.bss.00541	CLTCHDRF	TFDISSS3	edw_eribss_bss_axe1	cltchdrf_tfdisss3	CLTCHDRF_TFDISSS3	float4	SUM	SUM(cltchdrf_tfdisss3)	20100122	1	0	1	1	FR : Dropped connections for classmark 3 MSs, at low signal strength downlink or uplink	1	0		CLTCHDRF_TFDISSS3
raws.0075.bss.00542	CLTCHDRF	TFDISSS4	edw_eribss_bss_axe1	cltchdrf_tfdisss4	CLTCHDRF_TFDISSS4	float4	SUM	SUM(cltchdrf_tfdisss4)	20100122	1	0	1	1	FR : Dropped connections for classmark 4 MSs, at low signal strength downlink or uplink	1	0		CLTCHDRF_TFDISSS4
raws.0075.bss.00543	CLTCHDRF	TFDISSS5	edw_eribss_bss_axe1	cltchdrf_tfdisss5	CLTCHDRF_TFDISSS5	float4	SUM	SUM(cltchdrf_tfdisss5)	20100122	1	0	1	1	FR : Dropped connections for classmark 5 MSs, at low signal strength downlink or uplink	1	0		CLTCHDRF_TFDISSS5
raws.0075.bss.00544	CLTCHDRF	TFSUDLOS	edw_eribss_bss_axe1	cltchdrf_tfsudlos	CLTCHDRF_TFSUDLOS	float4	SUM	SUM(cltchdrf_tfsudlos)	20100122	1	1	1	1	FR : Suddenly lost connections	1	0		CLTCHDRF_TFSUDLOS
raws.0075.bss.00545	CLTCHDRF	TFSUDLOSSUB	edw_eribss_bss_axe1	cltchdrf_tfsudlossub	CLTCHDRF_TFSUDLOSSUB	float4	SUM	SUM(cltchdrf_tfsudlossub)	20100122	1	1	1	1	FR : Suddenly lost connections in overlaid subcell	1	0		CLTCHDRF_TFSUDLOSSUB
raws.0075.bss.00546	CLTCHDRF	TFDISSDL	edw_eribss_bss_axe1	cltchdrf_tfdissdl	CLTCHDRF_TFDISSDL	float4	SUM	SUM(cltchdrf_tfdissdl)	20100122	1	0	1	1	FR : Dropped connections at low signal strength downlink	1	0		CLTCHDRF_TFDISSDL
raws.0075.bss.00547	CLTCHDRF	TFDISSDLSUB	edw_eribss_bss_axe1	cltchdrf_tfdissdlsub	CLTCHDRF_TFDISSDLSUB	float4	SUM	SUM(cltchdrf_tfdissdlsub)	20100122	1	0	1	1	FR : Dropped connections at low signal strength downlink	1	0		CLTCHDRF_TFDISSDLSUB
raws.0075.bss.00548	CLTCHDRF	TFDISSUL	edw_eribss_bss_axe1	cltchdrf_tfdissul	CLTCHDRF_TFDISSUL	float4	SUM	SUM(cltchdrf_tfdissul)	20100122	1	0	1	1	FR : Dropped connections at low signal strength uplink	1	0		CLTCHDRF_TFDISSUL
raws.0075.bss.00549	CLTCHDRF	TFDISSULSUB	edw_eribss_bss_axe1	cltchdrf_tfdissulsub	CLTCHDRF_TFDISSULSUB	float4	SUM	SUM(cltchdrf_tfdissulsub)	20100122	1	0	1	1	FR : Dropped connections at low signal strength uplink in overlaid subcell	1	0		CLTCHDRF_TFDISSULSUB
raws.0075.bss.00550	CLTCHDRF	TFDISSBL	edw_eribss_bss_axe1	cltchdrf_tfdissbl	CLTCHDRF_TFDISSBL	float4	SUM	SUM(cltchdrf_tfdissbl)	20100122	1	1	1	1	FR : Dropped connections at low signal strength bothlink	1	0		CLTCHDRF_TFDISSBL
raws.0075.bss.00551	CLTCHDRF	TFDISSBLSUB	edw_eribss_bss_axe1	cltchdrf_tfdissblsub	CLTCHDRF_TFDISSBLSUB	float4	SUM	SUM(cltchdrf_tfdissblsub)	20100122	1	1	1	1	FR : Dropped connections at low signal strength bothlink in overlaid subcell	1	0		CLTCHDRF_TFDISSBLSUB
raws.0075.bss.00552	CLTCHDRF	TFDISQADL	edw_eribss_bss_axe1	cltchdrf_tfdisqadl	CLTCHDRF_TFDISQADL	float4	SUM	SUM(cltchdrf_tfdisqadl)	20100122	1	0	1	1	FR : Dropped connections at bad quality downlink	1	0		CLTCHDRF_TFDISQADL
raws.0075.bss.00553	CLTCHDRF	TFDISQADLSUB	edw_eribss_bss_axe1	cltchdrf_tfdisqadlsub	CLTCHDRF_TFDISQADLSUB	float4	SUM	SUM(cltchdrf_tfdisqadlsub)	20100122	1	0	1	1	FR : Dropped connections at bad quality downlink in overlaid subcell	1	0		CLTCHDRF_TFDISQADLSUB
raws.0075.bss.00554	CLTCHDRF	TFDISQAUL	edw_eribss_bss_axe1	cltchdrf_tfdisqaul	CLTCHDRF_TFDISQAUL	float4	SUM	SUM(cltchdrf_tfdisqaul)	20100122	1	0	1	1	FR : Dropped connections at bad quality uplink	1	0		CLTCHDRF_TFDISQAUL
raws.0075.bss.00555	CLTCHDRF	TFDISQAULSUB	edw_eribss_bss_axe1	cltchdrf_tfdisqaulsub	CLTCHDRF_TFDISQAULSUB	float4	SUM	SUM(cltchdrf_tfdisqaulsub)	20100122	1	0	1	1	FR : Dropped connections at bad quality uplink in overlaid subcell	1	0		CLTCHDRF_TFDISQAULSUB
raws.0075.bss.00556	CLTCHDRF	TFDISQABL	edw_eribss_bss_axe1	cltchdrf_tfdisqabl	CLTCHDRF_TFDISQABL	float4	SUM	SUM(cltchdrf_tfdisqabl)	20100122	1	1	1	1	FR : Dropped connections at bad quality bothlink	1	0		CLTCHDRF_TFDISQABL
raws.0075.bss.00557	CLTCHDRF	TFDISQABLSUB	edw_eribss_bss_axe1	cltchdrf_tfdisqablsub	CLTCHDRF_TFDISQABLSUB	float4	SUM	SUM(cltchdrf_tfdisqablsub)	20100122	1	1	1	1	FR : Dropped connections at bad quality bothlink in overlaid subcell	1	0		CLTCHDRF_TFDISQABLSUB
raws.0075.bss.00558	CLTCHDRF	TFDISFERUL	edw_eribss_bss_axe1	cltchdrf_tfdisferul	CLTCHDRF_TFDISFERUL	float4	SUM	SUM(cltchdrf_tfdisferul)	20100122	1	0	1	1	FR : Dropped FR connections, FER uplink	1	0		CLTCHDRF_TFDISFERUL
raws.0075.bss.00559	CLTCHDRF	TFDISFERDL	edw_eribss_bss_axe1	cltchdrf_tfdisferdl	CLTCHDRF_TFDISFERDL	float4	SUM	SUM(cltchdrf_tfdisferdl)	20100122	1	0	1	1	FR : Dropped FR connections, FER downlink	1	0		CLTCHDRF_TFDISFERDL
raws.0075.01.cltchdrf_tfdisferbl	CLTCHDRF	TFDISFERBL	edw_eribss_bss_axe1	cltchdrf_tfdisferbl	CLTCHDRF_TFDISFERBL	float4	SUM	SUM(cltchdrf_tfdisferbl)	20120301	1	1	1	1	FR : Dropped FR connections, FER bothlink	1	0		CLTCHDRF_TFDISFERBL
raws.0075.bss.00561	CLTCHDRF	TFDISFERULSUB	edw_eribss_bss_axe1	cltchdrf_tfdisferulsub	CLTCHDRF_TFDISFERULSUB	float4	SUM	SUM(cltchdrf_tfdisferulsub)	20100122	1	0	1	1	FR : Dropped FR connections, FER uplink, overlaid subcell	1	0		CLTCHDRF_TFDISFERULSUB
raws.0075.bss.00562	CLTCHDRF	TFDISFERDLSUB	edw_eribss_bss_axe1	cltchdrf_tfdisferdlsub	CLTCHDRF_TFDISFERDLSUB	float4	SUM	SUM(cltchdrf_tfdisferdlsub)	20100122	1	0	1	1	FR : Dropped FR connections, FER downlink, overlaid subcell	1	0		CLTCHDRF_TFDISFERDLSUB
raws.0075.01.cltchdrf_tfdisferblsub	CLTCHDRF	TFDISFERBLSUB	edw_eribss_bss_axe1	cltchdrf_tfdisferblsub	CLTCHDRF_TFDISFERBLSUB	float4	SUM	SUM(cltchdrf_tfdisferblsub)	20120301	1	1	1	1	FR : Dropped FR connections, FER bothlink, overlaid subcell	1	0		CLTCHDRF_TFDISFERBLSUB
raws.0075.bss.00567	CLTCHDRAF	TFDISTAA	edw_eribss_bss_axe1	cltchdraf_tfdistaa	CLTCHDRAF_TFDISTAA	float4	SUM	SUM(cltchdraf_tfdistaa)	20100122	1	1	1	1	FR AMR : Dropped connections at excessive TA	1	0		CLTCHDRAF_TFDISTAA
raws.0075.bss.00568	CLTCHDRAF	TFSUDLOSA	edw_eribss_bss_axe1	cltchdraf_tfsudlosa	CLTCHDRAF_TFSUDLOSA	float4	SUM	SUM(cltchdraf_tfsudlosa)	20100122	1	1	1	1	FR AMR : Suddenly lost connections	1	0		CLTCHDRAF_TFSUDLOSA
raws.0075.bss.00569	CLTCHDRAF	TFSUDLOSSUBA	edw_eribss_bss_axe1	cltchdraf_tfsudlossuba	CLTCHDRAF_TFSUDLOSSUBA	float4	SUM	SUM(cltchdraf_tfsudlossuba)	20100122	1	1	1	1	FR AMR : Suddenly lost connections in overlaid subcell	1	0		CLTCHDRAF_TFSUDLOSSUBA
raws.0075.bss.00570	CLTCHDRAF	TFDISSDLA	edw_eribss_bss_axe1	cltchdraf_tfdissdla	CLTCHDRAF_TFDISSDLA	float4	SUM	SUM(cltchdraf_tfdissdla)	20100122	1	0	1	1	FR AMR : Dropped connections at low signal strength downlink	1	0		CLTCHDRAF_TFDISSDLA
raws.0075.bss.00571	CLTCHDRAF	TFDISSDLSUBA	edw_eribss_bss_axe1	cltchdraf_tfdissdlsuba	CLTCHDRAF_TFDISSDLSUBA	float4	SUM	SUM(cltchdraf_tfdissdlsuba)	20100122	1	0	1	1	FR AMR : Dropped connections at low signal strength downlink in overlaid subcell	1	0		CLTCHDRAF_TFDISSDLSUBA
raws.0075.bss.00572	CLTCHDRAF	TFDISSULA	edw_eribss_bss_axe1	cltchdraf_tfdissula	CLTCHDRAF_TFDISSULA	float4	SUM	SUM(cltchdraf_tfdissula)	20100122	1	0	1	1	FR AMR : Dropped connections at low signal strength uplink	1	0		CLTCHDRAF_TFDISSULA
raws.0075.bss.00573	CLTCHDRAF	TFDISSULSUBA	edw_eribss_bss_axe1	cltchdraf_tfdissulsuba	CLTCHDRAF_TFDISSULSUBA	float4	SUM	SUM(cltchdraf_tfdissulsuba)	20100122	1	0	1	1	FR AMR : Dropped connections at low signal strength uplink in overlaid subcell	1	0		CLTCHDRAF_TFDISSULSUBA
raws.0075.bss.00574	CLTCHDRAF	TFDISSBLA	edw_eribss_bss_axe1	cltchdraf_tfdissbla	CLTCHDRAF_TFDISSBLA	float4	SUM	SUM(cltchdraf_tfdissbla)	20100122	1	1	1	1	FR AMR : Dropped connections at low signal strength bothlink	1	0		CLTCHDRAF_TFDISSBLA
raws.0075.bss.00575	CLTCHDRAF	TFDISSBLSUBA	edw_eribss_bss_axe1	cltchdraf_tfdissblsuba	CLTCHDRAF_TFDISSBLSUBA	float4	SUM	SUM(cltchdraf_tfdissblsuba)	20100122	1	1	1	1	FR AMR : Dropped connections at low signal strength bothlink in overlaid subcell	1	0		CLTCHDRAF_TFDISSBLSUBA
raws.0075.bss.00576	CLTCHDRAF	TFDISQADLA	edw_eribss_bss_axe1	cltchdraf_tfdisqadla	CLTCHDRAF_TFDISQADLA	float4	SUM	SUM(cltchdraf_tfdisqadla)	20100122	1	0	1	1	FR AMR : Dropped connections at bad quality downlink	1	0		CLTCHDRAF_TFDISQADLA
raws.0075.bss.00577	CLTCHDRAF	TFDISQADLSUBA	edw_eribss_bss_axe1	cltchdraf_tfdisqadlsuba	CLTCHDRAF_TFDISQADLSUBA	float4	SUM	SUM(cltchdraf_tfdisqadlsuba)	20100122	1	0	1	1	FR AMR : Dropped connections at bad quality downlink in overlaid subcell	1	0		CLTCHDRAF_TFDISQADLSUBA
raws.0075.bss.00578	CLTCHDRAF	TFDISQAULA	edw_eribss_bss_axe1	cltchdraf_tfdisqaula	CLTCHDRAF_TFDISQAULA	float4	SUM	SUM(cltchdraf_tfdisqaula)	20100122	1	0	1	1	FR AMR : Dropped connections at bad quality uplink	1	0		CLTCHDRAF_TFDISQAULA
raws.0075.bss.00579	CLTCHDRAF	TFDISQAULSUBA	edw_eribss_bss_axe1	cltchdraf_tfdisqaulsuba	CLTCHDRAF_TFDISQAULSUBA	float4	SUM	SUM(cltchdraf_tfdisqaulsuba)	20100122	1	0	1	1	FR AMR : Dropped connections at bad quality uplink in overlaid subcell	1	0		CLTCHDRAF_TFDISQAULSUBA
raws.0075.bss.00580	CLTCHDRAF	TFDISQABLA	edw_eribss_bss_axe1	cltchdraf_tfdisqabla	CLTCHDRAF_TFDISQABLA	float4	SUM	SUM(cltchdraf_tfdisqabla)	20100122	1	1	1	1	FR AMR : Dropped connections at bad quality bothlink	1	0		CLTCHDRAF_TFDISQABLA
raws.0075.bss.00581	CLTCHDRAF	TFDISQABLSUBA	edw_eribss_bss_axe1	cltchdraf_tfdisqablsuba	CLTCHDRAF_TFDISQABLSUBA	float4	SUM	SUM(cltchdraf_tfdisqablsuba)	20100122	1	1	1	1	FR AMR : Dropped connections at bad quality bothlink in overlaid subcell	1	0		CLTCHDRAF_TFDISQABLSUBA
raws.0075.bss.00582	CLTCHDRAF	TFDISFERULA	edw_eribss_bss_axe1	cltchdraf_tfdisferula	CLTCHDRAF_TFDISFERULA	float4	SUM	SUM(cltchdraf_tfdisferula)	20100122	1	0	1	1	FR AMR : Dropped FR AMR conections, FER uplink.	1	0		CLTCHDRAF_TFDISFERULA
raws.0075.bss.00583	CLTCHDRAF	TFDISFERDLA	edw_eribss_bss_axe1	cltchdraf_tfdisferdla	CLTCHDRAF_TFDISFERDLA	float4	SUM	SUM(cltchdraf_tfdisferdla)	20100122	1	0	1	1	FR AMR : Dropped FR AMR conections, FER downlink.	1	0		CLTCHDRAF_TFDISFERDLA
raws.0075.bss.00584	CLTCHDRAF	TFDISFERBLA	edw_eribss_bss_axe1	cltchdraf_tfdisferbla	CLTCHDRAF_TFDISFERBLA	float4	SUM	SUM(cltchdraf_tfdisferbla)	20100122	1	0	1	1	FR AMR : Dropped FR AMR conections, FER bothlink.	1	0		CLTCHDRAF_TFDISFERBLA
raws.0075.bss.00585	CLTCHDRAF	TFDISFERULSUBA	edw_eribss_bss_axe1	cltchdraf_tfdisferulsuba	CLTCHDRAF_TFDISFERULSUBA	float4	SUM	SUM(cltchdraf_tfdisferulsuba)	20100122	1	0	1	1	FR AMR : Dropped FR AMR conections, FER uplink, overlaid subcell.	1	0		CLTCHDRAF_TFDISFERULSUBA
raws.0075.bss.00586	CLTCHDRAF	TFDISFERDLSUBA	edw_eribss_bss_axe1	cltchdraf_tfdisferdlsuba	CLTCHDRAF_TFDISFERDLSUBA	float4	SUM	SUM(cltchdraf_tfdisferdlsuba)	20100122	1	0	1	1	FR AMR : Dropped FR AMR conections, FER downlink, overlaid subcell.	1	0		CLTCHDRAF_TFDISFERDLSUBA
raws.0075.bss.00587	CLTCHDRAF	TFDISFERBLSUBA	edw_eribss_bss_axe1	cltchdraf_tfdisferblsuba	CLTCHDRAF_TFDISFERBLSUBA	float4	SUM	SUM(cltchdraf_tfdisferblsuba)	20100122	1	0	1	1	FR AMR : Dropped FR AMR conections, FER bothlink, overlaid subcell.	1	0		CLTCHDRAF_TFDISFERBLSUBA
raws.0075.bss.00591	CLTCHDRH	THDISQA	edw_eribss_bss_axe1	cltchdrh_thdisqa	CLTCHDRH_THDISQA	float4	SUM	SUM(cltchdrh_thdisqa)	20100122	1	0	1	1	HR : Dropped connections at low quality down or up link.	1	0		CLTCHDRH_THDISQA
raws.0075.bss.00592	CLTCHDRH	THDISTA	edw_eribss_bss_axe1	cltchdrh_thdista	CLTCHDRH_THDISTA	float4	SUM	SUM(cltchdrh_thdista)	20100122	1	1	1	1	HR : Dropped connections at excessive TA	1	0		CLTCHDRH_THDISTA
raws.0075.bss.00593	CLTCHDRH	THDISSS1	edw_eribss_bss_axe1	cltchdrh_thdisss1	CLTCHDRH_THDISSS1	float4	SUM	SUM(cltchdrh_thdisss1)	20100122	1	0	1	1	HR : Dropped connections for classmark 1 MSs, at low signal strength downlink or uplink	1	0		CLTCHDRH_THDISSS1
raws.0075.bss.00594	CLTCHDRH	THDISSS2	edw_eribss_bss_axe1	cltchdrh_thdisss2	CLTCHDRH_THDISSS2	float4	SUM	SUM(cltchdrh_thdisss2)	20100122	1	0	1	1	HR : Dropped connections for classmark 2 MSs, at low signal strength downlink or uplink	1	0		CLTCHDRH_THDISSS2
raws.0075.bss.00595	CLTCHDRH	THDISSS3	edw_eribss_bss_axe1	cltchdrh_thdisss3	CLTCHDRH_THDISSS3	float4	SUM	SUM(cltchdrh_thdisss3)	20100122	1	0	1	1	HR : Dropped connections for classmark 3 MSs, at low signal strength downlink or uplink	1	0		CLTCHDRH_THDISSS3
raws.0075.bss.00596	CLTCHDRH	THDISSS4	edw_eribss_bss_axe1	cltchdrh_thdisss4	CLTCHDRH_THDISSS4	float4	SUM	SUM(cltchdrh_thdisss4)	20100122	1	0	1	1	HR : Dropped connections for classmark 4 MSs, at low signal strength downlink or uplink	1	0		CLTCHDRH_THDISSS4
raws.0075.bss.00597	CLTCHDRH	THDISSS5	edw_eribss_bss_axe1	cltchdrh_thdisss5	CLTCHDRH_THDISSS5	float4	SUM	SUM(cltchdrh_thdisss5)	20100122	1	0	1	1	HR : Dropped connections for classmark 5 MSs, at low signal strength downlink or uplink	1	0		CLTCHDRH_THDISSS5
raws.0075.bss.00598	CLTCHDRH	THSUDLOS	edw_eribss_bss_axe1	cltchdrh_thsudlos	CLTCHDRH_THSUDLOS	float4	SUM	SUM(cltchdrh_thsudlos)	20100122	1	1	1	1	HR : Suddenly lost connections	1	0		CLTCHDRH_THSUDLOS
raws.0075.bss.00599	CLTCHDRH	THSUDLOSSUB	edw_eribss_bss_axe1	cltchdrh_thsudlossub	CLTCHDRH_THSUDLOSSUB	float4	SUM	SUM(cltchdrh_thsudlossub)	20100122	1	1	1	1	HR : Suddenly lost connections in overlaid subcell	1	0		CLTCHDRH_THSUDLOSSUB
raws.0075.bss.00600	CLTCHDRH	THDISSDL	edw_eribss_bss_axe1	cltchdrh_thdissdl	CLTCHDRH_THDISSDL	float4	SUM	SUM(cltchdrh_thdissdl)	20100122	1	0	1	1	HR : Dropped connections at low signal strength downlink	1	0		CLTCHDRH_THDISSDL
raws.0075.bss.00601	CLTCHDRH	THDISSDLSUB	edw_eribss_bss_axe1	cltchdrh_thdissdlsub	CLTCHDRH_THDISSDLSUB	float4	SUM	SUM(cltchdrh_thdissdlsub)	20100122	1	0	1	1	HR : Dropped connections at low signal strength downlink	1	0		CLTCHDRH_THDISSDLSUB
raws.0075.bss.00602	CLTCHDRH	THDISSUL	edw_eribss_bss_axe1	cltchdrh_thdissul	CLTCHDRH_THDISSUL	float4	SUM	SUM(cltchdrh_thdissul)	20100122	1	0	1	1	HR : Dropped connections at low signal strength uplink	1	0		CLTCHDRH_THDISSUL
raws.0075.bss.00603	CLTCHDRH	THDISSULSUB	edw_eribss_bss_axe1	cltchdrh_thdissulsub	CLTCHDRH_THDISSULSUB	float4	SUM	SUM(cltchdrh_thdissulsub)	20100122	1	0	1	1	HR : Dropped connections at low signal strength uplink in overlaid subcell	1	0		CLTCHDRH_THDISSULSUB
raws.0075.bss.00604	CLTCHDRH	THDISSBL	edw_eribss_bss_axe1	cltchdrh_thdissbl	CLTCHDRH_THDISSBL	float4	SUM	SUM(cltchdrh_thdissbl)	20100122	1	1	1	1	HR : Dropped connections at low signal strength bothlink	1	0		CLTCHDRH_THDISSBL
raws.0075.bss.00605	CLTCHDRH	THDISSBLSUB	edw_eribss_bss_axe1	cltchdrh_thdissblsub	CLTCHDRH_THDISSBLSUB	float4	SUM	SUM(cltchdrh_thdissblsub)	20100122	1	1	1	1	HR : Dropped connections at low signal strength bothlink in overlaid subcell	1	0		CLTCHDRH_THDISSBLSUB
raws.0075.bss.00606	CLTCHDRH	THDISQADL	edw_eribss_bss_axe1	cltchdrh_thdisqadl	CLTCHDRH_THDISQADL	float4	SUM	SUM(cltchdrh_thdisqadl)	20100122	1	0	1	1	HR : Dropped connections at bad quality downlink	1	0		CLTCHDRH_THDISQADL
raws.0075.bss.00607	CLTCHDRH	THDISQADLSUB	edw_eribss_bss_axe1	cltchdrh_thdisqadlsub	CLTCHDRH_THDISQADLSUB	float4	SUM	SUM(cltchdrh_thdisqadlsub)	20100122	1	0	1	1	HR : Dropped connections at bad quality downlink in overlaid subcell	1	0		CLTCHDRH_THDISQADLSUB
