id_ligne	kpi_name	edw_group_table	kpi_label	comment	kpi_formula	pourcentage	on_off	value_type	new_field	visible	numerator_denominator	kpi_type
kpis.0095.01.rate_tch_ho_atpt_toolowlevdowninzone	Rate_TCH_HO_ATPT_TooLowLevDownInZone	edw_huabss_bss_axe1	Handover Attempts Ratio For TooLowLevDownInZone  (%)	Intra-cell handover attempts, with cause: Inner zone downlinklevel too low on TCH channel (in HR or FR usage). This counter is related to concentric cell environment. 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_tch_ho_atpt_toohighlevupdownoutzone	NB_TCH_HO_ATPT_TooHighLevUpDownOutZone	edw_huabss_bss_axe1	Handover Attempts Due To ATPT TooHighLevUpDownOutZone (Nb)	Rate of intra-cell handover attempts, with cause: Outer zone uplink anddownlink levels too high on TCH channel (in HR or FR usage). Related to concentric cell environment. 	NULL	0	1	customisateur	1	1	total	float4
kpis.0095.01.rate_tch_ho_atpt_toohighlevupdownoutzone	Rate_TCH_HO_ATPT_TooHighLevUpDownOutZone	edw_huabss_bss_axe1	Handover Attempts Ratio For TooHighLevUpDownOutZone (%)	Intra-cell handover attempts, with cause: Outer zone uplink anddownlink levels too high on TCH channel (in HR or FR usage). Related to concentric cell environment. 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_ho_atpt_trafhandover	NB_HO_ATPT_TrafHandover	edw_huabss_bss_axe1	Handover Attempts Due To ATPT TrafHandover (Nb)	Inter-cell internal or external handover attempts, with the cause : traffic handover on a TCH channel (in HR or FR usage)/SDCCH 	H310G+H330G	0	1	customisateur	1	1	total	float4
kpis.0095.01.rate_ho_atpt_trafhandover	Rate_HO_ATPT_TrafHandover	edw_huabss_bss_axe1	Handover Attempts Ratio For TrafHandover (%)	Rate of inter-cell internal or external handover attempts, with the cause : traffic handover on a TCH channel (in HR or FR usage)/SDCCH 	CASE WHEN (H310G+H330G)/((H310A+H330A)+(H310B+H330B)+(H310C+H330C)+(H310D+H330D)+(H310E+H330E)+(H310F+H330F)+(H310G+H330G)+(H310H+H330H)+(H310I+H330I)+(H310J+H330J)+(H3101W+H3101X+H3101Y+H3101Z)+(H310L+H330L))*100>100 THEN 100 ELSE (H310G+H330G)/((H310A+H330A)+(H310B+H330B)+(H310C+H330C)+(H310D+H330D)+(H310E+H330E)+(H310F+H330F)+(H310G+H330G)+(H310H+H330H)+(H310I+H330I)+(H310J+H330J)+(H3101W+H3101X+H3101Y+H3101Z)+(H310L+H330L))*100 END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_ho_atpt_gencapture	NB_HO_ATPT_gencapture	edw_huabss_bss_axe1	Handover Attempts Due To ATPT gencapture (Nb)	Inter-cell internal or external handover attempts, with the cause: general capture handover on a TCH channel (in HR or FR usage)/SDCCH 	NULL	0	1	customisateur	1	1	total	float4
kpis.0095.01.rate_ho_atpt_gencapture	Rate_HO_ATPT_gencapture	edw_huabss_bss_axe1	Handover Attempts Ratio For gencapture (%)	Rate of inter-cell internal or external handover attempts, with the cause: general capture handover on a TCH channel (in HR or FR usage)/SDCCH 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_ho_tooshortdistance	NB_HO_TooShortDistance	edw_huabss_bss_axe1	Handover Attempts Due To TooShortDistance (Nb)	Inter-cell internal or external handovers attempts, with cause: too short MS-BTS distance on TCH/SDCCH Only the outer zones of extended cells are concerned by this counter. 	NULL	0	1	customisateur	1	1	total	float4
kpis.0095.01.rate_ho_tooshortdistance	Rate_HO_TooShortDistance	edw_huabss_bss_axe1	Handover Attempts Ratio For TooShortDistance (%)	Rate of inter-cell internal or external handovers attempts, with cause: too short MS-BTS distance on TCH/SDCCH Only the outer zones of extended cells are concerned by this counter. 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_tch_ho_atpt_badqualhr	NB_TCH_HO_ATPT_BadQualHR	edw_huabss_bss_axe1	Handover Attempts Due To ATPT BadQualHR (Nb)	Intracell handover attempts,with the cause: HR to FR channeladaptation due to bad radio quality on a TCH channel 	NULL	0	1	customisateur	1	1	total	float4
kpis.0095.01.rate_tch_ho_atpt_badqualhr	Rate_TCH_HO_ATPT_BadQualHR	edw_huabss_bss_axe1	Handover Attempts Ratio For BadQualHR  (%)	Rate of intracell handover attempts,with the cause: HR to FR channeladaptation due to bad radio quality on a TCH channel 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_tch_ho_atpt_goodqualfr	NB_TCH_HO_ATPT_GoodQualFR	edw_huabss_bss_axe1	Handover Attempts Due To ATPT GoodQualFR (Nb)	Intracell handover attempts,with the cause: FR to HR channel adaptation due to good radio quality on a TCH channel. 	NULL	0	1	customisateur	1	1	total	float4
kpis.0095.01.rate_tch_ho_atpt_goodqualfr	Rate_TCH_HO_ATPT_GoodQualFR	edw_huabss_bss_axe1	Handover Attempts Ratio For GoodQualFR  (%)	Rate of intracell handover attempts,with the cause: FR to HR channel adaptation due to good radio quality on a TCH channel. 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_tch_ho_atpt_tfo	NB_TCH_HO_ATPT_TFO	edw_huabss_bss_axe1	Handover Attempts Due To ATPT TFO (Nb)	Intra-cell handover - attempts, with the cause :TFO mismatch resolution, TFO optimisation 	NULL	0	1	customisateur	1	1	total	float4
kpis.0095.01.rate_tch_ho_atpt_tfo	Rate_TCH_HO_ATPT_TFO	edw_huabss_bss_axe1	Handover Attempts Ratio For TFO  (%)	Rate of intra-cell handover - attempts, with the cause :TFO mismatch resolution, TFO optimisation 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_tch_ho_atpt_fasttraffic	NB_TCH_HO_ATPT_FastTraffic	edw_huabss_bss_axe1	Handover Attempts Due To ATPT FastTraffic (Nb)	Number of handover attempts, with the cause :Fast Traffic Handover 	NULL	0	1	customisateur	1	1	total	float4
kpis.0095.01.rate_tch_ho_atpt_fasttraffic	Rate_TCH_HO_ATPT_FastTraffic	edw_huabss_bss_axe1	Handover Attempts Ratio For Fast Traffic HO  (%)	Rate of handover attempts, with the cause :Fast Traffic Handover 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_tch_ho_atpt_returncszone	NB_TCH_HO_ATPT_ReturnCSZone	edw_huabss_bss_axe1	Handover Attempts Due To ATPT Return CS Zone (Nb)	Number of TCH intracell HO cause attempts. 	NULL	0	1	customisateur	1	1	total	float4
kpis.0095.01.rate_tch_ho_atpt_returncszone	Rate_TCH_HO_ATPT_ReturnCSZone	edw_huabss_bss_axe1	Handover Attempts Ratio For Return CS Zone  (%)	Rate of TCH intracell HO cause attempts. 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_other_ho_causes	NB_other_ho_causes	edw_huabss_bss_axe1	Handover Attempts Due To Other Causes (Nb)	Inter-cell internal or external handover attempts, with other causes than the previous ones 	H310L+H330L	0	1	customisateur	1	1	total	float4
kpis.0095.01.rate_other_ho_causes	Rate_other_ho_causes	edw_huabss_bss_axe1	Handover Attempts Ratio For Other Causes (%)	Rate of  inter-cell internal or external handover attempts, with other causes than the previous ones 	CASE WHEN (H310L+H330L)/((H310A+H330A)+(H310B+H330B)+(H310C+H330C)+(H310D+H330D)+(H310E+H330E)+(H310F+H330F)+(H310G+H330G)+(H310H+H330H)+(H310I+H330I)+(H310J+H330J)+(H3101W+H3101X+H3101Y+H3101Z)+(H310L+H330L))*100>100 THEN 100 ELSE (H310L+H330L)/((H310A+H330A)+(H310B+H330B)+(H310C+H330C)+(H310D+H330D)+(H310E+H330E)+(H310F+H330F)+(H310G+H330G)+(H310H+H330H)+(H310I+H330I)+(H310J+H330J)+(H3101W+H3101X+H3101Y+H3101Z)+(H310L+H330L))*100 END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_intra_ho	Nb_Intra_HO	edw_huabss_bss_axe1	Intra-Cell Handover Attempts Number (Nb)	Number of intra cell SDCCH/TCH (in HR or FR usage) handover attempts. 	CH300	0	1	customisateur	1	1	total	float4
kpis.0095.01.number_of_intra_cell_handover_success	Number_Of_Intra_Cell_Handover_success	edw_huabss_bss_axe1	Intra-Cell Handover Success Number (Nb)	Intracell SDCCH and TCH Handovers success 	CH303	0	1	customisateur	1	1	total	float4
kpis.0095.01.intra_cell_handover_success_rate	Intra_Cell_Handover_Success_Rate	edw_huabss_bss_axe1	Intra-Cell Handover Success Rate (%)	Intra-cell Handover Success Rate 	CASE WHEN 100*CH303/CH300>100 THEN 100 ELSE 100*CH303/CH300 END	1	1	customisateur	1	1	total	float4
kpis.0095.01.number_of_intra_cell_handover_failure	Number_Of_Intra_Cell_Handover_Failure	edw_huabss_bss_axe1	Intra-Cell Handover Failure Number (Nb)	Intracell SDCCH and TCH Handovers failure 	CH302	0	1	customisateur	1	1	total	float4
kpis.0095.01.intra_cell_handover_failure_rate	Intra_Cell_Handover_Failure_Rate	edw_huabss_bss_axe1	Intra-Cell Handover Failure Rate (%)	Intracell SDCCH and TCH Handovers failure rate 	CASE WHEN (CH302)/(CH300)*100>100 THEN 100 ELSE (CH302)/(CH300)*100 END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_intra_cell_handover_drop	NB_Intra_Cell_Handover_Drop	edw_huabss_bss_axe1	Intra-Cell Handover Drop Number (Nb)	Number of dropped calls during intracell SDCCH and TCH handovers 	NULL	0	1	customisateur	1	1	total	float4
kpis.0095.01.intra_cell_handover_drop_rate	Intra_Cell_Handover_Drop_Rate	edw_huabss_bss_axe1	Intra-Cell Handover Drop Rate (%)	Rate of dropped calls during intracell SDCCH and TCH handovers 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_intra_bsc_handovers_attempts_number	Inter_Cell_Intra_BSC_Handovers_Attempts_Number	edw_huabss_bss_axe1	Inter-Cell Intra-BSC Handover Attempts Number (Nb)	Inter Cell Intra BSC Handovers Attempts Number for incoming and outgoing 	CH310+INT_CH320	0	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_intra_bsc_handovers_success_number	Inter_Cell_Intra_BSC_Handovers_Success_Number	edw_huabss_bss_axe1	Inter-Cell Intra-BSC Handover Success Number (Nb)	Inter Cell Intra BSC Handovers Success Number for incoming and outgoing 	CH313+INT_CH323	0	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_intra_bsc_handovers_success_rate	Inter_Cell_Intra_BSC_Handovers_Success_Rate	edw_huabss_bss_axe1	Inter-Cell Intra-BSC Handover Success Rate (%)	Inter Cell Intra BSC Handovers Success Rate for incoming and outgoing 	CASE WHEN 100*(CH313+INT_CH323)/(CH310+INT_CH320)>100 THEN 100 ELSE 100*(CH313+INT_CH323)/(CH310+INT_CH320) END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_of_inter_cell_intra_bsc_handover_failure	NB_OF_INTER_CELL_INTRA_BSC_HANDOVER_FAILURE	edw_huabss_bss_axe1	Inter-Cell Intra-BSC Handover Failure Number (Nb)	Number of inter cell intra BSChandover failure 	CH312+INT_CH322	0	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_intra_bsc_handover_failure_rate	Inter_Cell_Intra_BSC_Handover_Failure_Rate	edw_huabss_bss_axe1	Inter-Cell Intra-BSC Handover Failure Rate (%)	Inter Cell intra BSC Handover Failure Rate 	CASE WHEN (CH312+INT_CH322)/(CH310+INT_CH320)*100>100 THEN 100 ELSE (CH312+INT_CH322)/(CH310+INT_CH320)*100 END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_inter_cell_intra_bsc_handover_drop	NB_Inter_Cell_Intra_BSC_Handover_Drop	edw_huabss_bss_axe1	Inter-Cell Intra-BSC Handover Drop Number (Nb)	Number of Calls Drops during outgoing internal BSC intercell SDCCH and TCH handovers 	NULL	0	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_intra_bsc_handover_drop_rate	Inter_Cell_Intra_BSC_Handover_Drop_Rate	edw_huabss_bss_axe1	Inter-Cell Intra-BSC Handover Drop Rate (%)	Call Drop rate during outgoing internal BSC intercell SDCCH and TCH handovers 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_inter_internal_ho	Nb_Inter_internal_HO	edw_huabss_bss_axe1	Inter-Cell Intra-BSC Outgoing Handover Attempts Number (Nb)	Number of outgoing internal inter-cell SDCCH/TCH (in HR or FR usage) handover attempts. 	CH310	0	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_intra_bsc_outgoing_handover_success_number	Inter_Cell_Intra_BSC_Outgoing_Handover_Success_Number	edw_huabss_bss_axe1	Inter-Cell Intra-BSC Outgoing Handover Success Number (Nb)	Inter Cell Intra BSC outgoing Handover Success Number 	CH313	0	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_intra_bsc_outgoing_handover_success_rate	Inter_Cell_Intra_BSC_Outgoing_Handover_Success_Rate	edw_huabss_bss_axe1	Inter-Cell Intra-BSC Outgoing Handover Success Rate (%)	Inter Cell Intra BSC Outgoing Handover Success Rate 	CASE WHEN 100*CH313/CH310>100 THEN 100 ELSE 100*CH313/CH310 END	1	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_intra_bsc_outgoing_handovers_failure_number	Inter_Cell_Intra_BSC_Outgoing_Handovers_failure_Number	edw_huabss_bss_axe1	Inter-Cell Intra-BSC Outgoing Handover Failure Number (Nb)	Inter Cell Intra BSC Outgoing Handovers failure Number for incoming and outgoing 	CH312	0	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_intra_bsc_outgoing_handovers_failure_rate	Inter_Cell_Intra_BSC_Outgoing_Handovers_failure_Rate	edw_huabss_bss_axe1	Inter-Cell Intra-BSC Outgoing Handover Failure Rate (%)	Inter Cell Intra BSC Outgoing Handovers failure Rate for incoming and outgoing 	CASE WHEN 100*CH312/CH310>100 THEN 100 ELSE 100*CH312/CH310 END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_incoming_inter_cell_intra_bsc_handover_attempts	NB_Incoming_Inter_Cell_Intra_BSC_Handover_attempts	edw_huabss_bss_axe1	Inter-Cell Intra-BSC Incoming Handover Attempts Number (Nb)	Number of  incoming internal intercell SDCCH and TCH handover attempts. 	INT_CH320	0	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_intra_bsc_incoming_handover_success_number	Inter_Cell_Intra_BSC_Incoming_Handover_Success_Number	edw_huabss_bss_axe1	Inter-Cell Intra-BSC Incoming Handover Success Number (Nb)	Inter Cell Intra BSC Incoming Handover Success Number 	INT_CH323	0	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_intra_bsc_incoming_handover_success_rate	Inter_Cell_Intra_BSC_Incoming_Handover_Success_Rate	edw_huabss_bss_axe1	Inter-Cell Intra-BSC Incoming Handover Success Rate (%)	Inter Cell Intra BSC Incoming Handover Success Rate 	CASE WHEN 100*INT_CH323/INT_CH320>100 THEN 100 ELSE 100*INT_CH323/INT_CH320 END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_incoming_inter_cell_intra_bsc_handover_failure	Nb_Incoming_Inter_Cell_Intra_BSC_Handover_Failure	edw_huabss_bss_axe1	Inter-Cell Intra-BSC Incoming Handover Failure Number (Nb)	Number of unsuccessful incoming internal intercell SDCCH and TCH handover. 	INT_CH322	0	1	customisateur	1	1	total	float4
kpis.0095.01.incoming_inter_cell_intra_bsc_handover_failure_rate	Incoming_Inter_Cell_Intra_BSC_Handover_Failure_Rate	edw_huabss_bss_axe1	Inter-Cell Intra-BSC Incoming Handover Failure Rate (%)	Rate of unsuccessful incoming internal intercell SDCCH and TCH handover. 	CASE WHEN 100*INT_CH322/INT_CH320>100 THEN 100 ELSE 100*INT_CH322/INT_CH320 END	1	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_inter_bsc_handovers_attempts_number	Inter_Cell_Inter_BSC_Handovers_Attempts_Number	edw_huabss_bss_axe1	Inter-Cell Inter-BSC Handover Attempts Number (Nb)	Inter Cell Inter BSC Handovers Attempts Number for incoming and outgoing 	CH330+EXT_CH340	0	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_inter_bsc_handovers_success_number	Inter_Cell_Inter_BSC_Handovers_Success_Number	edw_huabss_bss_axe1	Inter-Cell Inter-BSC Handover Success Number (Nb)	Inter Cell Inter BSC Handovers Success Number for incoming and outgoing 	CH333+EXT_CH343	0	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_inter_bsc_handovers_success_rate	Inter_Cell_Inter_BSC_Handovers_Success_Rate	edw_huabss_bss_axe1	Inter-Cell Inter-BSC Handover Success Rate (%)	Inter Cell Inter BSC Handovers Success Rate for incoming and outgoing 	CASE WHEN 100*(CH333+EXT_CH343)/(CH330+EXT_CH340)>100 THEN 100 ELSE 100*(CH333+EXT_CH343)/(CH330+EXT_CH340) END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_inter_cell_inter_bsc_handover_failure	NB_Inter_Cell_Inter_BSC_Handover_Failure	edw_huabss_bss_axe1	Inter-Cell Inter-BSC Handover Failure Number (Nb)	Number of Inter Cell inter BSC Handover Failure 	CH332+EXT_CH342	0	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_inter_bsc_handover_failure_rate	Inter_Cell_Inter_BSC_Handover_Failure_Rate	edw_huabss_bss_axe1	Inter-Cell Inter-BSC Handover Failure Rate (%)	Inter Cell inter BSC Handover Failure Rate 	CASE WHEN (CH332+EXT_CH342)/(CH330+EXT_CH340)*100>100 THEN 100 ELSE (CH332+EXT_CH342)/(CH330+EXT_CH340)*100 END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_inter_cell_inter_bsc_handover_drop	NB_Inter_Cell_Inter_BSC_Handover_Drop	edw_huabss_bss_axe1	Inter-Cell Inter-BSC Handover Drop Number (Nb)	Number of Call Drop during outgoing external SDCCH and TCH handovers. 	NULL	0	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_inter_bsc_handover_drop_rate	Inter_Cell_Inter_BSC_Handover_Drop_Rate	edw_huabss_bss_axe1	Inter-Cell Inter-BSC Handover Drop Rate (%)	Call Drop rate during outgoing external SDCCH and TCH handovers. 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_external_ho	Nb_external_HO	edw_huabss_bss_axe1	Inter-Cell Inter-BSC Outgoing Handover Attempts Number (Nb)	Number of outgoing external SDCCH/TCH (in HR or FR usage) handover requests. 	CH330	0	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_inter_bsc_outgoing_handover_success_number	Inter_Cell_Inter_BSC_Outgoing_Handover_Success_Number	edw_huabss_bss_axe1	Inter-Cell Inter-BSC Outgoing Handover Success Number (Nb)	Inter Cell Inter BSC outgoing Handover Success Number 	CH333	0	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_inter_bsc_outgoing_handover_success_rate	Inter_Cell_Inter_BSC_Outgoing_Handover_Success_Rate	edw_huabss_bss_axe1	Inter-Cell Inter-BSC Outgoing Handover Success Rate (%)	Inter Cell Inter BSC Outgoing Handover Success Rate 	CASE WHEN 100*CH333/CH330>100 THEN 100 ELSE 100*CH333/CH330 END	1	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_inter_bsc_outgoing_handovers_failure_number	Inter_Cell_Inter_BSC_Outgoing_Handovers_failure_Number	edw_huabss_bss_axe1	Inter-Cell Inter-BSC Outgoing Handover Failure Number (Nb)	Inter Cell Inter BSC Outgoing Handovers failure Number for incoming and outgoing 	CH332	0	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_inter_bsc_outgoing_handovers_failure_rate	Inter_Cell_Inter_BSC_Outgoing_Handovers_failure_Rate	edw_huabss_bss_axe1	Inter-Cell Inter-BSC Outgoing Handover Failure Rate (%)	Inter Cell Inter BSC Outgoing Handovers failure Rate for incoming and outgoing 	CASE WHEN 100*CH332/CH330>100 THEN 100 ELSE 100*CH332/CH330 END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_incoming_inter_cell_inter_bsc_handover_attempts	NB_Incoming_Inter_Cell_Inter_BSC_Handover_Attempts	edw_huabss_bss_axe1	Inter-Cell Inter-BSC Incoming Handover Attempts Number (Nb)	Number of  incoming external SDCCH and TCH handover attempts 	EXT_CH340	0	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_inter_bsc_incoming_handover_success_number	Inter_Cell_Inter_BSC_Incoming_Handover_Success_Number	edw_huabss_bss_axe1	Inter-Cell Inter-BSC Incoming Handover Success Number (Nb)	Inter Cell Inter BSC Incoming Handover Success Number 	EXT_CH343	0	1	customisateur	1	1	total	float4
kpis.0095.01.inter_cell_inter_bsc_incoming_handover_success_rate	Inter_Cell_Inter_BSC_Incoming_Handover_Success_Rate	edw_huabss_bss_axe1	Inter-Cell Inter-BSC Incoming Handover Success Rate (%)	Inter Cell Inter BSC Incoming Handover Success Rate 	CASE WHEN 100*EXT_CH343/EXT_CH340>100 THEN 100 ELSE 100*EXT_CH343/EXT_CH340 END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_incoming_inter_cell_inter_bsc_handover_failure	NB_Incoming_Inter_Cell_Inter_BSC_Handover_Failure	edw_huabss_bss_axe1	Inter-Cell Inter-BSC Incoming Handover Failure Number (Nb)	Number of unsuccessful incoming external SDCCH and TCH handover. 	EXT_CH342	0	1	customisateur	1	1	total	float4
kpis.0095.01.incoming_inter_cell_inter_bsc_handover_failure_rate	Incoming_Inter_Cell_Inter_BSC_Handover_Failure_Rate	edw_huabss_bss_axe1	Inter-Cell Inter-BSC Incoming Handover Failure Rate (%)	Rate of unsuccessful incoming external SDCCH and TCH handover. 	CASE WHEN EXT_CH342/EXT_CH340*100>100 THEN 100 ELSE EXT_CH342/EXT_CH340*100 END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_of_directed_retries_attempts	NB_OF_Directed_Retries_Attempts	edw_huabss_bss_axe1	Directed Retries Attempts Number (Nb)	Number of outgoing directed retry attempts 	NULL	0	1	customisateur	1	1	total	float4
kpis.0095.01.nb_successful_directed_retries	NB_Successful_Directed_Retries	edw_huabss_bss_axe1	Directed Retries Success Number (Nb)	Number of outgoing directed retry successes 	NULL	0	1	customisateur	1	1	total	float4
kpis.0095.01.successful_directed_retries_rate	Successful_Directed_Retries_Rate	edw_huabss_bss_axe1	Directed Retries Success Rate (%)	Rate of outgoing directed retry successes in relation to all outgoing directed retry requests. 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0095.01.number_of_interference_band_all_on_idle_tch	Number_of_Interference_Band_ALL_on_idle_TCH	edw_huabss_bss_axe1	Idle TCH Number On All Interference Band (Nb)	Total of free TCH and free dynamic SDCCH/8 radio timeslots belonging to the interference band 0,1,2,3,4. This number is updated upon the receipt of 48.058 RF RESOURCE INDICATION. 	NULL	0	1	customisateur	1	1	total	float4
kpis.0095.01.nb_of_interference_band_1_on_idle_tch	NB_OF_Interference_Band_1_on_idle_TCH	edw_huabss_bss_axe1	Idle TCH Number On Interference Band 1 (Nb)	Number of free TCH and free dynamic SDCCH/8 radio timeslots belonging to the interference band 1. This number is updated upon the receipt of 48.058 RF RESOURCE INDICATION. 	NULL	0	1	customisateur	1	1	total	float4
kpis.0095.01.interference_band_1_rate_on_idle_tch	Interference_Band_1_Rate_on_idle_TCH	edw_huabss_bss_axe1	Idle TCH Ratio On Interference Band 1 (%)	Rate of free TCH and free dynamic SDCCH/8 radio timeslots belonging to the interference band 1. This number is updated upon the receipt of 48.058 RF RESOURCE INDICATION. 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_of_interference_band_2_on_idle_tch	NB_OF_Interference_Band_2_on_idle_TCH	edw_huabss_bss_axe1	Idle TCH Number On Interference Band 2 (Nb)	Number of free TCH and free dynamic SDCCH/8 radio timeslots belonging to the interference band 2. This number is updated upon the receipt of 48.058 RF RESOURCE INDICATION. 	NULL	0	1	customisateur	1	1	total	float4
kpis.0095.01.interference_band_2_rate_on_idle_tch	Interference_Band_2_Rate_on_idle_TCH	edw_huabss_bss_axe1	Idle TCH Ratio On Interference Band 2 (%)	Rate of free TCH and free dynamic SDCCH/8 radio timeslots belonging to the interference band 2. This number is updated upon the receipt of 48.058 RF RESOURCE INDICATION. 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_of_interference_band_3_on_idle_tch	NB_OF_Interference_Band_3_on_idle_TCH	edw_huabss_bss_axe1	Idle TCH Number On Interference Band 3 (Nb)	Number of free TCH and free dynamic SDCCH/8 radio timeslots belonging to the interference band 3. This number is updated upon the receipt of 48.058 RF RESOURCE INDICATION. 	NULL	0	1	customisateur	1	1	total	float4
kpis.0095.01.interference_band_3_rate_on_idle_tch	Interference_Band_3_Rate_on_idle_TCH	edw_huabss_bss_axe1	Idle TCH Ratio On Interference Band 3 (%)	Rate of free TCH and free dynamic SDCCH/8 radio timeslots belonging to the interference band 3. This number is updated upon the receipt of 48.058 RF RESOURCE INDICATION. 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_of_interference_band_4_on_idle_tch	NB_OF_Interference_Band_4_on_idle_TCH	edw_huabss_bss_axe1	Idle TCH Number On Interference Band 4 (Nb)	Number of free TCH and free dynamic SDCCH/8 radio timeslots belonging to the interference band 4. This number is updated upon the receipt of 48.058 RF RESOURCE INDICATION. 	NULL	0	1	customisateur	1	1	total	float4
kpis.0095.01.interference_band_4_rate_on_idle_tch	Interference_Band_4_Rate_on_idle_TCH	edw_huabss_bss_axe1	Idle TCH Ratio On Interference Band 4 (%)	Rate of free TCH and free dynamic SDCCH/8 radio timeslots belonging to the interference band 4. This number is updated upon the receipt of 48.058 RF RESOURCE INDICATION. 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0095.01.nb_of_interference_band_5_on_idle_tch	NB_OF_Interference_Band_5_on_idle_TCH	edw_huabss_bss_axe1	Idle TCH Number On Interference Band 5 (Nb)	Number of free TCH and free dynamic SDCCH/8 radio timeslots belonging to the interference band 5. This number is updated upon the receipt of 48.058 RF RESOURCE INDICATION. 	NULL	0	1	customisateur	1	1	total	float4
kpis.0095.01.interference_band_5_rate_on_idle_tch	Interference_Band_5_Rate_on_idle_TCH	edw_huabss_bss_axe1	Idle TCH Ratio On Interference Band 5 (%)	Rate of free TCH and free dynamic SDCCH/8 radio timeslots belonging to the interference band 5. This number is updated upon the receipt of 48.058 RF RESOURCE INDICATION. 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0095.01.number_of_trx_defined	Number_of_TRX_defined	edw_huabss_bss_axe1	TRX Defined Number (Nb)	Number of TRX defined at OMC level 	round(S3655)	0	1	customisateur	1	1	total	float4
kpis.0095.01.number_of_trx_available	Number_of_TRX_available	edw_huabss_bss_axe1	TRX Available Number (Nb)	Number of TRX available at OMC level, means activated, able to support traffic. 	round(S3656)	0	1	customisateur	1	1	total	float4
